DYRK1A, ITSN1, BDNF, NR1, NR2A, pAKT, pBRAF, pCAMKII, pCREB, pELK, pERK, pJNK, PKCA, pMEK, pNR1, pNR2A, pNR2B, pPKCAB, pRSK, AKT, BRAF, CAMKII, CREB, ELK, ERK, GSK3B, JNK, MEK, TRKA, RSK, APP, Bcatenin, SOD1, MTOR, P38, pMTOR, DSCR1, AMPKA, NR2B, pNUMB, RAPTOR, TIAM1, pP70S6, NUMB, P70S6, pGSK3B, pPKCG, CDK5, S6, ADARB1, AcetylH3K9, RRP1, BAX, ARC, ERBB4, nNOS, Tau, GFAP, GluR3, GluR4, IL1B, P3525, pCASP9, PSD95, SNCA, Ubiquitin, pGSK3B_Tyr216, SHH, BAD, BCL2, pS6, pCFOS, SYP, H3AcK18, EGR1, H3MeK4, CaNA, Class
0.30711911, 0.522412014, 0.342428064, 2.731055829, 4.530436776, 0.222629829, 0.176659406, 3.495242462, 0.240972143, 1.259543735, 0.365699874, 0.308036226, 0.298979709, 0.306545913, 1.002522068, 0.829989682, 1.831021438, 1.222859108, 0.433566434, 0.860483779, 0.25415568, 0.358936146, 0.157743895, 1.769230769, 3.143528603, 1.118307922, 0.248423707, 0.30287745, 0.745385762, 0.159348848, 0.375329588, 2.700676373, 0.900836868, 0.45122091, 0.449501318, 0.78172647, 0.524590164, 0.380259085, 0.588444343, 0.29875043, 0.291872062, 0.394245099, 0.289235355, 0.192229708, 1.121067434, 0.145594872, 1.250833933, 0.295899012, 0.372686245, 0.909346589, 0.122310158, 0.140166133, 0.202106089, 0.134933612, 0.158937798, 0.217672837, 0.178428936, 0.107332069, 0.211982471, 0.12394532, 0.662633266, 0.288769704, 1.580417293, 2.315847995, 0.169991497, 1.288377265, 0.816534764, 0.231539015, 0.147557067, 0.129504873, 0.134933612, 0.128392962, 0.574661521, 0.13853097, 0.174177513, 0.198639545, 1.302701289, 1
0.327989392, 0.557618129, 0.363548698, 2.900675024, 4.954676953, 0.237825458, 0.18635487, 3.783630665, 0.255665381, 1.31545323, 0.378134041, 0.325699132, 0.31388621, 0.290019286, 0.982160077, 0.884522662, 1.946480231, 1.280255545, 0.452627772, 0.878495661, 0.270009643, 0.37704918, 0.169479267, 1.81039055, 3.360655738, 1.227097396, 0.264705882, 0.370057859, 0.786764706, 0.167671167, 0.397420444, 2.81485053, 0.931774349, 0.479387657, 0.466489875, 0.837391514, 0.557738669, 0.397540984, 0.615838959, 0.298457088, 0.305689489, 0.416586307, 0.286764706, 0.184118507, 1.151757899, 0.145145909, 1.219848687, 0.281772522, 0.350626232, 1.020789624, 0.122194672, 0.142348528, 0.198931909, 0.139360417, 0.157416238, 0.220039418, 0.176997902, 0.109733613, 0.20815055, 0.130332507, 0.612880666, 0.296649501, 1.503337784, 2.290418971, 0.174454829, 1.283044059, 0.803102549, 0.226397101, 0.143175027, 0.115773412, 0.139360417, 0.123784093, 0.554326403, 0.131540467, 0.175090597, 0.187360926, 1.272299574, 1
0.275488379, 0.469841723, 0.317410523, 2.45743619, 4.008983317, 0.238984743, 0.17881078, 3.194353344, 0.200912591, 1.312419792, 0.342506773, 0.28903465, 0.285469842, 0.266932839, 0.890346499, 0.728076429, 1.696563525, 1.241979182, 0.434621417, 0.824183659, 0.25780693, 0.358191929, 0.170540425, 1.446028804, 2.718380151, 1.082988735, 0.259803223, 0.285897619, 0.683872808, 0.168116355, 0.357478968, 2.316554969, 0.783972622, 0.429202909, 0.403964067, 0.760872665, 0.536717525, 0.351062313, 0.547982319, 0.282047626, 0.262940254, 0.371167831, 0.280336518, 0.177331203, 1.023963676, 0.142688977, 1.229378626, 0.300344741, 0.323888001, 0.872361894, 0.108130833, 0.612377029, 0.195324981, 0.129487934, 0.155721853, 0.201799378, 0.162952998, 0.105776507, 0.222736063, 0.113007652, 0.610106786, 0.277390061, 1.505255192, 2.326074161, 0.15345161, 1.212225679, 0.762381233, 0.213234676, 0.1460523, 0.130244682, 0.129487934, 0.133019423, 0.517951736, 0.140670983, 0.169931893, 0.209871353, 1.367022618, 1
0.287589325, 0.481697535, 0.323465072, 2.475134899, 4.349715619, 0.231733994, 0.180399592, 3.303485489, 0.221962958, 1.241213359, 0.351028146, 0.298381216, 0.289631034, 0.275193233, 0.931311069, 0.741432113, 1.725535949, 1.21744203, 0.433717369, 0.863934665, 0.269943124, 0.368091002, 0.175732828, 1.410237713, 2.730786058, 1.093918623, 0.243546741, 0.321423363, 0.699577075, 0.169024355, 0.357590783, 2.360653347, 0.798308298, 0.433134024, 0.422050459, 0.749890623, 0.536532011, 0.347382237, 0.572407758, 0.275193233, 0.283214234, 0.36896602, 0.269651451, 0.172702412, 0.985497638, 0.134499047, 1.178006132, 0.27753377, 0.288638435, 0.838816607, 0.111461009, 0.131515704, 0.190353858, 0.123725864, 0.151901881, 0.198640922, 0.164995442, 0.105660065, 0.213640507, 0.111378139, 0.589210243, 0.263031408, 1.440706058, 2.235352615, 0.156376896, 1.199386757, 0.755863098, 0.218281263, 0.155548189, 0.13483053, 0.123725864, 0.122317063, 0.555399022, 0.135824977, 0.163586641, 0.203944642, 1.341261291, 1
0.298368996, 0.510549155, 0.342061948, 2.637887176, 4.506359419, 0.231931767, 0.212778692, 3.430794553, 0.235223702, 1.267245249, 0.354331887, 0.311387102, 0.300613497, 0.282208589, 0.902738291, 0.780188538, 1.779440371, 1.245997307, 0.435582822, 0.865180308, 0.279215921, 0.380966632, 0.175220709, 1.409247344, 2.816549454, 1.169385007, 0.25407751, 0.311536735, 0.716145444, 0.171030974, 0.370492294, 2.512644022, 0.822684423, 0.452491396, 0.425407751, 0.762531797, 0.545413736, 0.366901092, 0.614544366, 0.281610055, 0.28400419, 0.384108933, 0.265748915, 0.169594924, 1.022938019, 0.132991703, 1.17553278, 0.28306491, 0.291280299, 0.93378884, 0.109809663, 0.143321946, 0.192451602, 0.125671059, 0.151618676, 0.192614283, 0.161948918, 0.106881406, 0.206604848, 0.119001139, 0.599967464, 0.255897186, 1.427688303, 2.209939808, 0.153733529, 1.190499431, 0.759232146, 0.218317879, 0.144786075, 0.128192614, 0.125671059, 0.116154222, 0.542053034, 0.133723768, 0.169513584, 0.190011388, 1.295835367, 1
0.2079566, 0.368062317, 0.227291696, 1.933926833, 3.174433162, 0.20002782, 0.154263458, 2.44748922, 0.165808875, 1.017387676, 0.28321046, 0.242871053, 0.218945611, 0.232021143, 0.713451106, 0.551954375, 1.305883989, 0.983586034, 0.433857282, 0.710529976, 0.219641118, 0.326053693, 0.165113368, 0.957156767, 2.014744749, 0.843928224, 0.199193212, 0.220336625, 0.54555571, 0.140214216, 0.288218111, 1.781054389, 0.571706774, 0.339963834, 0.307692308, 0.574627904, 0.424954792, 0.26234525, 0.440812352, 0.217415496, 0.221449437, 0.280011128, 0.217137293, 0.177855275, 0.954555362, 0.160854403, 1.144616391, 0.292720139, 0.341543156, 0.971338274, 0.120313862, 0.162816042, 0.197907585, 0.135244115, 0.164341761, 0.184938971, 0.176547515, 0.120313862, 0.210222319, 0.110723627, 0.62587184, 0.275392328, 1.60440279, 2.45771578, 0.157693984, 1.31342633, 0.901373147, 0.256320837, 0.162598082, 0.133282476, 0.135244115, 0.165322581, 0.474934612, 0.164232781, 0.180252833, 0.247493461, 1.424585876, 1
0.22501436, 0.38584147, 0.250574383, 1.996553705, 3.016944285, 0.218983343, 0.155370477, 2.514503159, 0.17073521, 1.048535325, 0.274554854, 0.252728317, 0.228173464, 0.223434808, 0.733773693, 0.562320505, 1.336157381, 1.002728317, 0.389431361, 0.716685813, 0.22731189, 0.312751292, 0.168150488, 0.973434808, 2.111286617, 0.870763929, 0.207639288, 0.228891442, 0.564618036, 0.141872487, 0.279580701, 1.802699598, 0.588885698, 0.343911545, 0.306433084, 0.569931074, 0.43782309, 0.265364733, 0.446438828, 0.224727168, 0.225157955, 0.300114877, 0.214531878, 0.183085004, 0.951334548, 0.161217708, 1.144174081, 0.291885518, 0.324472076, 0.890663522, 0.112016293, 0.156501233, 0.199163898, 0.134633937, 0.163147175, 0.199163898, 0.171936971, 0.120913281, 0.206238611, 0.112766642, 0.626755279, 0.276985743, 1.606281488, 2.390502733, 0.157144388, 1.31439597, 0.880158645, 0.249222853, 0.163147175, 0.143638118, 0.134633937, 0.168185229, 0.454711116, 0.160145782, 0.189409369, 0.261014042, 1.46017794, 1
0.249705139, 0.441786015, 0.285593934, 2.296545914, 3.763100253, 0.229149115, 0.184161752, 2.99663016, 0.195956192, 1.216175232, 0.327548441, 0.286267902, 0.269755687, 0.264700927, 0.81010952, 0.651221567, 1.536983993, 1.198989048, 0.428980623, 0.844313395, 0.265037911, 0.361920809, 0.174220725, 1.188037068, 2.451390059, 1.030497051, 0.241280539, 0.266554339, 0.663521483, 0.164616681, 0.319966302, 2.139005897, 0.691828138, 0.390227464, 0.360572873, 0.694692502, 0.509182814, 0.304465038, 0.535130581, 0.260994103, 0.262005055, 0.337657961, 0.253917439, 0.173173601, 0.974221842, 0.153920205, 1.168253289, 0.288587015, 0.324740614, 0.865654081, 0.102256926, 0.155417692, 0.187827575, 0.127928121, 0.162905124, 0.196598567, 0.173494491, 0.120975505, 0.210182907, 0.11306022, 0.615359932, 0.272221628, 1.601668628, 2.360573323, 0.154561985, 1.279602096, 0.900951973, 0.261418334, 0.159482298, 0.141298535, 0.127928121, 0.173708418, 0.465183442, 0.160444967, 0.182907263, 0.222162798, 1.429992513, 1
0.196118488, 0.34865509, 0.231018046, 1.809499489, 2.786516854, 0.213653388, 0.163432074, 2.270003405, 0.168709568, 0.974123255, 0.255703098, 0.240721825, 0.213993871, 0.244296902, 0.664453524, 0.502383384, 1.177562138, 0.909090909, 0.39155601, 0.647940075, 0.228975145, 0.310010215, 0.166155941, 0.851378958, 1.765747361, 0.799455226, 0.202417433, 0.223697651, 0.52536602, 0.156111679, 0.255362615, 1.57814096, 0.534899557, 0.337589377, 0.327204631, 0.563159687, 0.435137896, 0.252128022, 0.4453524, 0.211610487, 0.20701396, 0.259278175, 0.214334355, 0.166476462, 0.892582026, 0.160199715, 1.101569187, 0.290442225, 0.32382311, 0.984450785, 0.126105563, 0.17446505, 0.196291013, 0.136804565, 0.158487874, 0.179029957, 0.164479315, 0.120542083, 0.204850214, 0.1, 0.731098431, 0.273751783, 1.806704708, 2.364051355, 0.172182596, 1.340085592, 0.859486448, 0.24978602, 0.182025678, 0.159486448, 0.136804565, 0.182310984, 0.460199715, 0.192439372, 0.236661912, 0.311126961, 1.462624822, 1
0.227461608, 0.385727191, 0.238121048, 1.889611563, 2.913098464, 0.210478771, 0.170731707, 2.363504968, 0.1833785, 1.041915086, 0.270822042, 0.262872629, 0.224209575, 0.242276423, 0.674435411, 0.522673893, 1.274254743, 0.960252936, 0.404155375, 0.71129178, 0.250948509, 0.329358627, 0.169105691, 0.90063234, 1.891237579, 0.839385727, 0.206323397, 0.235953026, 0.558084914, 0.152303523, 0.261607949, 1.682746161, 0.567841012, 0.342728094, 0.325383921, 0.57868112, 0.457452575, 0.26865402, 0.480939476, 0.222222222, 0.227280939, 0.283288166, 0.22131888, 0.158612144, 0.838634173, 0.156546881, 1.106567534, 0.278948093, 0.308412502, 0.932810134, 0.095415118, 0.165220983, 0.189453394, 0.129147735, 0.158749828, 0.177474873, 0.153242462, 0.125017211, 0.198678232, 0.094726697, 0.712515489, 0.268759466, 1.806416082, 2.275092937, 0.167010877, 1.303593556, 0.833677544, 0.249759053, 0.176373399, 0.153930883, 0.129147735, 0.163568773, 0.472532012, 0.167699298, 0.215751067, 0.31268071, 1.380558998, 1
0.232640333, 0.423284823, 0.284615385, 2.175051975, 3.401663202, 0.265904366, 0.216632017, 2.773388773, 0.197089397, 1.188565489, 0.302494802, 0.293139293, 0.252390852, 0.275051975, 0.800623701, 0.598336798, 1.423492723, 1.133056133, 0.42952183, 0.815800416, 0.283575884, 0.393555094, 0.183783784, 1.032432432, 2.228482328, 0.973804574, 0.241995842, 0.269230769, 0.648856549, 0.176299376, 0.297297297, 1.944698545, 0.647609148, 0.387733888, 0.366735967, 0.684823285, 0.526403326, 0.306652807, 0.527234927, 0.253222453, 0.255093555, 0.315176715, 0.24968815, 0.157764317, 0.841134361, 0.153772026, 1.087692731, 0.28469163, 0.297769824, 0.835352423, 0.090170705, 0.156938326, 0.186949339, 0.126376652, 0.161481278, 0.180066079, 0.158314978, 0.112610132, 0.190803965, 0.090721366, 0.687362335, 0.271613436, 1.764317181, 2.26720815, 0.165060573, 1.286205947, 0.862885463, 0.262114537, 0.169741189, 0.154185022, 0.126376652, 0.177312775, 0.459801762, 0.183645374, 0.210077093, 0.267345815, 1.397301762, 1
0.233226128, 0.384939559, 0.263169569, 2.077187535, 3.679716092, 0.185316624, 0.158145725, 3.659531995, 0.220694244, 0.955195741, 0.250526783, 0.264056782, 0.254741045, 0.235000555, 0.814461573, 0.781412887, 1.481091272, 0.773871576, 0.441832095, 0.678496174, 0.194521459, 0.29799268, 0.163579905, 1.239325718, 2.180769657, 0.814905179, 0.204059, 0.217367195, 0.586115116, 0.134745481, 0.313851614, 2.288011534, 0.745813463, 0.416213818, 0.422202506, 0.708550516, 0.476544305, 0.309415548, 0.571143396, 0.264389487, 0.277032272, 0.365864478, 0.337584562, 0.188090595, 0.934528274, 0.143017849, 1.355482226, 0.276061197, 0.387580621, 0.985300735, 0.715914204, 0.173616319, 0.171741413, 0.13259337, 0.167916604, 0.174291285, 0.341232938, 0.12719364, 0.248387581, 0.142117894, 0.549422529, 0.266086696, 1.599820009, 2.541472926, 0.168066597, 1.216064197, 0.727538623, 0.214114294, 0.143542823, 0.124568772, 0.13259337, 0.123368832, 0.45860207, 0, 0.202714864, 0.256337183, 1.070046498, 1
0.229960142, 0.393600531, 0.253764393, 2.051594331, 3.458038087, 0.198627104, 0.155779451, 3.69054473, 0.206377325, 0.956709477, 0.249667848, 0.263175376, 0.253764393, 0.226638618, 0.813994686, 0.77779008, 1.509632418, 0.878542958, 0.451948627, 0.669397697, 0.19010186, 0.294176262, 0.170283437, 1.25044287, 2.152900797, 0.819198406, 0.216231178, 0.243024801, 0.579273694, 0.129428698, 0.311891054, 2.300044287, 0.742581931, 0.405004429, 0.411426041, 0.700287865, 0.470992028, 0.32595217, 0.509853853, 0.268379097, 0.27734721, 0.336138175, 0.343224092, 0.191188822, 0.956554936, 0.149118119, 1.395052302, 0.273955868, 0.393677942, 0.968313354, 0.721844697, 0.175918149, 0.172711308, 0.138505001, 0.166450332, 0.185767733, 0.362373063, 0.126288463, 0.274948461, 0.151714133, 0.571657632, 0.278155303, 1.578758494, 2.55890662, 0.176070856, 1.251278919, 0.734061235, 0.229441857, 0.149347179, 0.127433763, 0.138505001, 0.132396732, 0.440711613, 0, 0.225547835, 0.258608842, 1.095059937, 1
0.22331535, 0.369829684, 0.241087485, 1.996720618, 3.486618005, 0.183962763, 0.147466413, 3.567756268, 0.19866709, 0.922670052, 0.244790014, 0.257590183, 0.244578441, 0.216650799, 0.775944145, 0.758277795, 1.443457104, 0.887866286, 0.441552946, 0.640537396, 0.185866921, 0.294827039, 0.158891357, 1.186607426, 2.023590395, 0.792341056, 0.190627314, 0.210726753, 0.525335872, 0.126626468, 0.337776367, 2.195705067, 0.710568074, 0.387813393, 0.397968899, 0.679572622, 0.445149688, 0.308579287, 0.477203004, 0.248069396, 0.262667936, 0.317042209, 0.316936422, 0.19493041, 1.016561698, 0.148977529, 1.439234896, 0.280149289, 0.391182645, 0.988492341, 0.7371122, 0.168804914, 0.178524221, 0.139802504, 0.17712464, 0.182722961, 0.361558199, 0.127361791, 0.276106057, 0.147655703, 0.564030791, 0.299276884, 1.59668766, 2.598009486, 0.169349195, 1.210714563, 0.731669388, 0.224710365, 0.147811212, 0.130083197, 0.139802504, 0.136381308, 0.427571728, 0, 0.203094627, 0.283181712, 1.081486665, 1
0.224246671, 0.387386125, 0.264470918, 2.059985985, 3.420042046, 0.184442887, 0.160616678, 3.545059566, 0.208829713, 0.966503153, 0.25311843, 0.271478626, 0.270777856, 0.230133146, 0.789488437, 0.749824807, 1.468675543, 0.789067975, 0.447652418, 0.744919411, 0.199859846, 0.329642607, 0.190469516, 1.233496847, 1.989348283, 0.782480729, 0.2033637, 0.225788367, 0.564120533, 0.140014015, 0.313665032, 2.055641205, 0.686755431, 0.398598458, 0.414856342, 0.713524877, 0.490960056, 0.307498248, 0.550946041, 0.269376314, 0.27091801, 0.329782761, 0.336229853, 0.179549264, 0.932669026, 0.154032408, 1.327155895, 0.265505681, 0.542838517, 1.02169864, 1.030359471, 0.184764388, 0.172844105, 0.131775005, 0.175824176, 0.178059229, 0.47429689, 0.133171913, 0.2642019, 0.133078786, 0.641087726, 0.274818402, 1.595641646, 2.419072453, 0.168746508, 1.127863662, 0.738778171, 0.220059601, 0.170236543, 0.136431365, 0.131775005, 0.130657478, 0.435928478, 0, 0.209536226, 0.343639411, 1.110448873, 1
0.218939594, 0.358612503, 0.24848325, 1.92614086, 3.229886573, 0.19361646, 0.150356107, 3.361382221, 0.193220786, 0.884858876, 0.256924294, 0.246768663, 0.240437879, 0.217884463, 0.761408599, 0.703376418, 1.384463202, 0.795172778, 0.427723556, 0.697968874, 0.190319177, 0.295700343, 0.163149565, 1.260221577, 1.833553152, 0.753758903, 0.191901873, 0.198232656, 0.530335004, 0.129649169, 0.290820364, 1.940780797, 0.680954893, 0.395278291, 0.402004748, 0.659588499, 0.45410182, 0.297019256, 0.509364284, 0.255341599, 0.258770773, 0.338960696, 0.31640728, 0.177976471, 0.970258824, 0.153129412, 1.348141176, 0.267670588, 0.553505882, 0.963011765, 1.042917647, 0.180235294, 0.174211765, 0.131858824, 0.177505882, 0.176282353, 0.478964706, 0.136188235, 0.265976471, 0.145129412, 0.641035294, 0.278305882, 1.5824, 2.480941176, 0.172988235, 1.153223529, 0.750776471, 0.227388235, 0.148047059, 0.141741176, 0.131858824, 0.137223529, 0.448847059, 0, 0.226352941, 0.330352941, 1.099105882, 1
0.212589228, 0.349772875, 0.23724854, 1.90486697, 3.104737184, 0.188578845, 0.161972745, 3.357170668, 0.199610642, 0.889033095, 0.230889033, 0.248150552, 0.234523037, 0.211421155, 0.763919533, 0.686826736, 1.344581441, 0.814016872, 0.41907852, 0.675924724, 0.204412719, 0.285269306, 0.174432187, 1.186372485, 1.824918884, 0.720700844, 0.184685269, 0.199221285, 0.520830629, 0.130434783, 0.290071382, 1.914471123, 0.651265412, 0.380142764, 0.3862427, 0.653601557, 0.447112265, 0.280856587, 0.497988319, 0.24633355, 0.243478261, 0.342245295, 0.308241402, 0.184534606, 1.007159905, 0.154844869, 1.392076372, 0.265871122, 0.554844869, 0.983770883, 1.076563246, 0.174797136, 0.17823389, 0.132792363, 0.177183771, 0.173651551, 0.469498807, 0.133365155, 0.269307876, 0.143675418, 0.645632458, 0.280477327, 1.601527446, 2.508353222, 0.174892601, 1.167828162, 0.736038186, 0.230930788, 0.154844869, 0.134224344, 0.132792363, 0.15274463, 0.429403341, 0, 0.220906921, 0.36601432, 1.106921241, 1
0.210781933, 0.338513842, 0.250930873, 1.898332524, 3.018779343, 0.194916626, 0.154929577, 3.080135988, 0.187793427, 0.895256597, 0.256597054, 0.247045491, 0.284442286, 0.230208839, 0.773514651, 0.656953214, 1.32361988, 0.780152177, 0.422049539, 0.691435972, 0.191840699, 0.304031083, 0.170147321, 1.119151692, 1.746478873, 0.715719605, 0.195240408, 0.209486806, 0.517888943, 0.14068318, 0.301117047, 1.799579084, 0.628784199, 0.408612595, 0.435324591, 0.683341428, 0.485996438, 0.297393557, 0.532459123, 0.26145378, 0.298850575, 0.327505261, 0.318601263, 0.155737705, 0.851336178, 0.147877835, 1.229957332, 0.251628116, 0.482259151, 0.928250618, 1.086570851, 0.180440153, 0.15674826, 0.129126432, 0.172131148, 0.163036155, 0.473276443, 0.127105322, 0.243992814, 0.12732989, 0.665618684, 0.26543903, 1.537615091, 2.279025376, 0.171569728, 1.107006512, 0.697507298, 0.201661801, 0.160004491, 0.146979564, 0.129126432, 0.128452728, 0.406130698, 0, 0.215472715, 0.346058837, 1.034807995, 1
0.214228872, 0.332007003, 0.242877606, 1.873468088, 2.991723699, 0.197676269, 0.151201655, 3.007321343, 0.186057616, 0.838771288, 0.233646347, 0.230940633, 0.240331052, 0.229189877, 0.766831132, 0.656374343, 1.300015916, 0.813942384, 0.415884132, 0.667833837, 0.190036607, 0.299697597, 0.167276779, 1.081489734, 1.681362406, 0.696800891, 0.191628203, 0.200541143, 0.518542098, 0.141492917, 0.292217094, 1.782906255, 0.631067961, 0.408562788, 0.415724972, 0.658761738, 0.476683113, 0.292535413, 0.559764444, 0.255132898, 0.28091676, 0.350947, 0.331847843, 0.161345109, 0.899569746, 0.15160779, 1.252943841, 0.242980072, 0.466598732, 0.873075181, 1.04857337, 0.183310688, 0.163156703, 0.133491848, 0.168365036, 0.173120471, 0.424026268, 0.1328125, 0.250452899, 0.125339674, 0.649796196, 0.277513587, 1.50611413, 2.349637681, 0.178781703, 1.122056159, 0.701879529, 0.225769928, 0.161118659, 0.13745471, 0.133491848, 0.127151268, 0.409759964, 0, 0.214447464, 0.337522645, 1.060235507, 1
0.182517787, 0.298969072, 0.229708146, 1.725424713, 2.699869319, 0.174822129, 0.13953826, 2.747930884, 0.187309424, 0.784085959, 0.206330768, 0.249455496, 0.21968927, 0.200377523, 0.680412371, 0.606650211, 1.197618702, 0.771598664, 0.384637723, 0.610715841, 0.185712211, 0.284303761, 0.151735153, 1.033396254, 1.523304777, 0.649048933, 0.175402933, 0.183824597, 0.453027443, 0.123856541, 0.267750835, 1.611587048, 0.567010309, 0.36706839, 0.381298098, 0.608973428, 0.43821693, 0.26179759, 0.484536082, 0.238275011, 0.23290257, 0.318716422, 0.304777116, 0.170703442, 0.968130722, 0.152740758, 1.194344652, 0.250666358, 0.477343841, 0.912388458, 1.104067679, 0.181133387, 0.167110905, 0.127593, 0.175686638, 0.169428671, 0.446401669, 0.133619191, 0.25252057, 0.128056553, 0.681191332, 0.260285085, 1.463784911, 2.37744814, 0.173137096, 1.137791169, 0.714335381, 0.226909259, 0.159925831, 0.145323908, 0.127593, 0.130490207, 0.399351026, 0, 0.220071851, 0.3382779, 1.090740526, 1
0.230489671, 0.315416985, 0.262241775, 1.824598317, 2.756885998, 0.203902066, 0.185156848, 3.010520275, 0.187069625, 0.90876052, 0.232593726, 0.248469778, 0.241392502, 0.229533282, 0.746174445, 0.617061974, 1.287299158, 0.7517215, 0.43496557, 0.690130069, 0.237375669, 0.337987758, 0.172723795, 1.077850038, 1.626817138, 0.688791125, 0.202180566, 0.205432288, 0.492157613, 0.146710023, 0.299158378, 1.684583015, 0.622991584, 0.464039786, 0.462509564, 0.71537873, 0.526013772, 0.311400153, 0.54648049, 0.274100995, 0.293611324, 0.376625861, 0.354820199, 0.159134008, 0.769437421, 0.154235145, 1.230088496, 0.24494311, 0.711441214, 0.906131479, 1.459386852, 0.200379267, 0.154393173, 0.141276865, 0.188053097, 0.168615676, 0.580436157, 0.142067004, 0.225821745, 0.109987358, 0.73119469, 0.291245259, 1.509639697, 2.202907712, 0.189001264, 1.144279393, 0.733249052, 0.220922882, 0.189001264, 0.164506953, 0.141276865, 0.144121365, 0.438527181, 0, 0.299778761, 0.381637168, 0.977876106, 1
0.212104489, 0.316777042, 0.251103753, 1.759749816, 2.618469463, 0.203274467, 0.155077263, 2.782192789, 0.177336277, 0.867181751, 0.232339956, 0.245768948, 0.235283297, 0.213760118, 0.709529065, 0.61589404, 1.204746137, 0.766924209, 0.427704194, 0.658204562, 0.191317145, 0.308866814, 0.167586461, 1.055923473, 1.537527594, 0.66611479, 0.197939662, 0.19665195, 0.464495953, 0.142384106, 0.292862399, 1.61736571, 0.599521707, 0.424025018, 0.466703458, 0.677888153, 0.493193525, 0.312729948, 0.541942605, 0.264348786, 0.293046358, 0.331125828, 0.342163355, 0.166091593, 0.837672522, 0.15119197, 1.205614806, 0.240903388, 0.63848808, 0.850690088, 1.342377666, 0.221612296, 0.165150565, 0.13848808, 0.183657465, 0.170953576, 0.567126725, 0.143350063, 0.226787955, 0.106806775, 0.722239649, 0.28968005, 1.507685069, 2.238864492, 0.191656211, 1.151662484, 0.721612296, 0.229924718, 0.196675031, 0.161543287, 0.13848808, 0.1554266, 0.3902133, 0, 0.277132999, 0.377352572, 0.964711418, 1
0.184718724, 0.300083963, 0.230394626, 1.605205709, 2.353988245, 0.174811083, 0.140722082, 2.582367758, 0.159026029, 0.824349286, 0.20822838, 0.228883291, 0.212930311, 0.209907641, 0.648194794, 0.541897565, 1.114189757, 0.727791772, 0.398320739, 0.569437448, 0.183879093, 0.303610411, 0.144920235, 0.928631402, 1.427539882, 0.604869857, 0.169269521, 0.189588581, 0.426700252, 0.132661629, 0.260957179, 1.479261125, 0.546599496, 0.387741394, 0.41813602, 0.628379513, 0.449874055, 0.265323258, 0.45743073, 0.245843829, 0.257766583, 0.336188077, 0.324265323, 0.169901368, 0.867165129, 0.159242762, 1.247216036, 0.244670697, 0.625994273, 0.851574928, 1.156856507, 0.202036271, 0.166242444, 0.136811963, 0.185491569, 0.178332803, 0.602768056, 0.14922049, 0.226853325, 0.117244671, 0.76296532, 0.302099905, 1.478205536, 2.270283169, 0.206808781, 1.160197264, 0.742443525, 0.237830099, 0.187877824, 0.163538021, 0.136811963, 0.180878142, 0.391982183, 0, 0.29844098, 0.37368756, 1.014794782, 1
0.170634038, 0.286318131, 0.242491657, 1.584204672, 2.188876529, 0.189543938, 0.15862069, 2.303893215, 0.170856507, 0.916129032, 0.231590656, 0.220689655, 0.224694105, 0.219577308, 0.676529477, 0.518353726, 1.057397108, 0.656062291, 0.394215795, 0.652502781, 0.188876529, 0.299888765, 0.161290323, 0.957953281, 1.32080089, 0.590211346, 0.189543938, 0.204449388, 0.390656285, 0.146829811, 0.286095662, 1.294104561, 0.527697442, 0.432258065, 0.485428254, 0.683426029, 0.519911012, 0.316129032, 0.533481646, 0.269410456, 0.296996663, 0.342157953, 0.36240267, 0.140535373, 0.698470363, 0.153537285, 1.139388145, 0.205736138, 0.551625239, 0.810133843, 1.114722753, 0.202294455, 0.133460803, 0.127151052, 0.175717017, 0.156214149, 0.48374761, 0.134608031, 0.209560229, 0.108030593, 0.72581262, 0.286042065, 1.436520076, 2.052772467, 0.214531549, 1.129445507, 0.700573614, 0.231739962, 0.186424474, 0.164053537, 0.127151052, 0.175334608, 0.349713193, 0, 0.262715105, 0.360229446, 0.926386233, 1
0.180628272, 0.27530541, 0.215968586, 1.554537522, 2.138089005, 0.185427574, 0.144415358, 2.231675393, 0.15095986, 0.92452007, 0.215095986, 0.222949389, 0.219895288, 0.216841187, 0.642015707, 0.521815009, 1.028359511, 0.667102967, 0.423429319, 0.631762653, 0.193280977, 0.294720768, 0.158376963, 0.888089005, 1.27486911, 0.57482548, 0.176919721, 0.182809773, 0.382635253, 0.138961606, 0.277486911, 1.29930192, 0.513743455, 0.426701571, 0.480584642, 0.657940663, 0.503272251, 0.318062827, 0.540139616, 0.261780105, 0.288394415, 0.344458988, 0.366492147, 0.145877789, 0.723763337, 0.150727449, 1.149757517, 0.219204656, 0.522017459, 0.803103783, 1.06614937, 0.209893307, 0.140058196, 0.139088264, 0.17613967, 0.157322987, 0.522405432, 0.16042677, 0.216488846, 0.108050436, 0.732298739, 0.309990301, 1.451018429, 2.102036857, 0.204461688, 1.131134821, 0.713676043, 0.251406402, 0.190688652, 0.1685742, 0.139088264, 0.185451018, 0.378661494, 0, 0.269059166, 0.355771096, 0.942386033, 1
